model,checkpoint_path,checkpoint_step,benchmark,pair_scope,variant,config_index,n_configs,field_types,manifest_field_types,candidate_pairs,error,roc_auc,pr_auc,oracle_pair_f1,oracle_pair_threshold
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,252,432,title:identifier; description:categorical; manufacturer:text; price_text:categorical; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.578803596456568,0.012155371092922284,0.0598639455782313,0.9999817609786987
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,253,432,title:identifier; description:categorical; manufacturer:text; price_text:numeric; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,254,432,title:identifier; description:categorical; manufacturer:text; price_text:numeric; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,255,432,title:identifier; description:categorical; manufacturer:text; price_text:numeric; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,256,432,title:identifier; description:categorical; manufacturer:text; price_text:numeric; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,257,432,title:identifier; description:categorical; manufacturer:identifier; price_text:text; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6347542565791722,0.03991701865506577,0.12052401746724892,0.9995664954185486
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,258,432,title:identifier; description:categorical; manufacturer:identifier; price_text:text; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6347542565791722,0.03991701865506577,0.12052401746724892,0.9995664954185486
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,259,432,title:identifier; description:categorical; manufacturer:identifier; price_text:text; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5908275672780524,0.010318577738064301,0.0469208211143695,0.9996523857116699
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,260,432,title:identifier; description:categorical; manufacturer:identifier; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.617451105545687,0.06441558408775089,0.16828478964401294,0.999980092048645
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,261,432,title:identifier; description:categorical; manufacturer:identifier; price_text:identifier; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6347542565791722,0.03991701865506577,0.12052401746724892,0.9995664954185486
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,262,432,title:identifier; description:categorical; manufacturer:identifier; price_text:identifier; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6347542565791722,0.03991701865506577,0.12052401746724892,0.9995664954185486
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,263,432,title:identifier; description:categorical; manufacturer:identifier; price_text:identifier; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5908275672780524,0.010318577738064301,0.0469208211143695,0.9996523857116699
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,264,432,title:identifier; description:categorical; manufacturer:identifier; price_text:identifier; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6174508198272856,0.06441556871024517,0.16828478964401294,0.999980092048645
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,265,432,title:identifier; description:categorical; manufacturer:identifier; price_text:categorical; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5919159043838608,0.010379376674179675,0.04678362573099415,0.9996272325515747
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,266,432,title:identifier; description:categorical; manufacturer:identifier; price_text:categorical; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5919159043838608,0.010379376674179675,0.04678362573099415,0.9996272325515747
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,267,432,title:identifier; description:categorical; manufacturer:identifier; price_text:categorical; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5643398047757593,0.007474263408871901,0.04512820512820513,0.9999021291732788
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,268,432,title:identifier; description:categorical; manufacturer:identifier; price_text:categorical; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5788035815754012,0.012155370521583587,0.0598639455782313,0.9999817609786987
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,269,432,title:identifier; description:categorical; manufacturer:identifier; price_text:numeric; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,270,432,title:identifier; description:categorical; manufacturer:identifier; price_text:numeric; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,271,432,title:identifier; description:categorical; manufacturer:identifier; price_text:numeric; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,272,432,title:identifier; description:categorical; manufacturer:identifier; price_text:numeric; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,273,432,title:identifier; description:categorical; manufacturer:categorical; price_text:text; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6109985542648888,0.007937872574244248,0.036281179138321996,0.9988051652908325
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,274,432,title:identifier; description:categorical; manufacturer:categorical; price_text:text; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6109985542648888,0.007937872574244248,0.036281179138321996,0.9988051652908325
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,275,432,title:identifier; description:categorical; manufacturer:categorical; price_text:text; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5845749623298145,0.005043242915258225,0.029748283752860417,0.9985357522964478
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,276,432,title:identifier; description:categorical; manufacturer:categorical; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.573356512040233,0.005102360253596171,0.030800821355236145,0.9999806880950928
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,277,432,title:identifier; description:categorical; manufacturer:categorical; price_text:identifier; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6109985542648888,0.007937872574244248,0.036281179138321996,0.9988051652908325
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,278,432,title:identifier; description:categorical; manufacturer:categorical; price_text:identifier; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6109985542648888,0.007937872574244248,0.036281179138321996,0.9988051652908325
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,279,432,title:identifier; description:categorical; manufacturer:categorical; price_text:identifier; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5845749623298145,0.005043242915258225,0.029748283752860417,0.9985357522964478
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,280,432,title:identifier; description:categorical; manufacturer:categorical; price_text:identifier; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5733565269213997,0.005102360632092426,0.030800821355236145,0.9999806880950928
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,281,432,title:identifier; description:categorical; manufacturer:categorical; price_text:categorical; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5854337782722823,0.0050637283183308365,0.0297029702970297,0.9959887862205505
