model,checkpoint_path,checkpoint_step,benchmark,pair_scope,variant,config_index,n_configs,field_types,manifest_field_types,candidate_pairs,error,roc_auc,pr_auc,oracle_pair_f1,oracle_pair_threshold
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,description_as_categorical,17,17,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7109596597635873,0.23958772865776423,0.36567926455566907,0.9999706745147705
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,manifest,1,12,title:text; description:text; manufacturer:text; price:numeric,title:text; description:text; manufacturer:text; price:numeric,290231,,0.9527921920065753,0.22972466238826192,0.3522727272727273,0.999984860420227
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,all_text,2,12,title:text; description:text; manufacturer:text; price:text,title:text; description:text; manufacturer:text; price:numeric,290231,,0.9618809687615739,0.19736914083763155,0.3088480801335559,0.9996203184127808
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,all_identifier,3,12,title:identifier; description:identifier; manufacturer:identifier; price:identifier,title:text; description:text; manufacturer:text; price:numeric,290231,,0.9618809687615739,0.19736914083763155,0.3088480801335559,0.9996203184127808
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,all_categorical,4,12,title:categorical; description:categorical; manufacturer:categorical; price:categorical,title:text; description:text; manufacturer:text; price:numeric,290231,,0.5298667248659177,0.003534273941849804,0.02737047898338221,0.9865908622741699
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,title_as_identifier,5,12,title:identifier; description:text; manufacturer:text; price:numeric,title:text; description:text; manufacturer:text; price:numeric,290231,,0.9527921920065753,0.22972466238826192,0.3522727272727273,0.999984860420227
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,title_as_categorical,6,12,title:categorical; description:text; manufacturer:text; price:numeric,title:text; description:text; manufacturer:text; price:numeric,290231,,0.6057911012765779,0.021330176060918547,0.0900360144057623,0.999985933303833
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,description_as_identifier,7,12,title:text; description:identifier; manufacturer:text; price:numeric,title:text; description:text; manufacturer:text; price:numeric,290231,,0.9527921652204752,0.22972462243540714,0.3522727272727273,0.999984860420227
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,description_as_categorical,8,12,title:text; description:categorical; manufacturer:text; price:numeric,title:text; description:text; manufacturer:text; price:numeric,290231,,0.6202213359263866,0.08682065726829045,0.22245322245322247,0.9999858140945435
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,manufacturer_as_identifier,9,12,title:text; description:text; manufacturer:identifier; price:numeric,title:text; description:text; manufacturer:text; price:numeric,290231,,0.9527921741491753,0.2297246645998325,0.3522727272727273,0.999984860420227
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,manufacturer_as_categorical,10,12,title:text; description:text; manufacturer:categorical; price:numeric,title:text; description:text; manufacturer:text; price:numeric,290231,,0.6262660390703247,0.011467313317995675,0.06597938144329897,0.9999831914901733
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,price_as_identifier,11,12,title:text; description:text; manufacturer:text; price:identifier,title:text; description:text; manufacturer:text; price:numeric,290231,,0.9618809687615739,0.19736914083763155,0.3088480801335559,0.9996203184127808
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,price_as_categorical,12,12,title:text; description:text; manufacturer:text; price:categorical,title:text; description:text; manufacturer:text; price:numeric,290231,,0.6981719379529158,0.021908640625572413,0.10131712259371833,0.9988608360290527
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,manifest,1,15,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.9451965855698635,0.15977816710356435,0.2741208295761948,0.9999825954437256
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,all_text,2,15,title:text; description:text; manufacturer:text; price_text:text; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.9085680579446441,0.10410291094007203,0.2075654704170708,0.9997079968452454
